GeneID	Symbol	EnsemblGeneID
22929	SEPHS1	ENSG00000086475
222389	BEND7	ENSG00000165626
8559	PRPF18	ENSG00000165630
55691	FRMD4A	ENSG00000151474
100422843	MIR4293	ENSG00000266321
100302116	MIR1265	ENSG00000221371
83641	FAM107B	ENSG00000065809
105376429	LOC105376429	ENSG00000236495
441549	CDNF	ENSG00000185267
51182	HSPA14	ENSG00000187522
79723	SUV39H2	ENSG00000152455
64421	DCLRE1C	ENSG00000152457
644890	MEIG1	ENSG00000197889
55301	OLAH	ENSG00000152463
414149	ACBD7	ENSG00000176244
221060	RPP38-DT	ENSG00000176236
10557	RPP38	ENSG00000152464
9397	NMT2	ENSG00000152465
100192204	PPIAP30	ENSG00000206448
221061	FAM171A1	ENSG00000148468
8516	ITGA8	ENSG00000077943
80013	MINDY3	ENSG00000148481
9317	PTER	ENSG00000165983
389941	C1QL3	ENSG00000165985
6251	RSU1	ENSG00000148484
105376435	LOC105376435	ENSG00000286958
8029	CUBN	ENSG00000107611
1787	TRDMT1	ENSG00000107614
100507347	VIM-AS1	ENSG00000229124
7431	VIM	ENSG00000026025
338596	ST8SIA6	ENSG00000148488
100128098	ST8SIA6-AS1	ENSG00000204832
9200	HACD1	ENSG00000165996
102723166	STAM-DT	ENSG00000260589
8027	STAM	ENSG00000136738
653567	TMEM236	ENSG00000148483
4360	MRC1	ENSG00000260314
574445	MIR511	ENSG00000207938
221074	SLC39A12	ENSG00000148482
100129213	SLC39A12-AS1	ENSG00000226083
783	CACNB2	ENSG00000165995
221078	NSUN6	ENSG00000241058
221079	ARL5B	ENSG00000165997
340895	MALRD1	ENSG00000204740
101928834	LOC101928834	ENSG00000233968
84898	PLXDC2	ENSG00000120594
100616383	MIR4675	ENSG00000265372
10529	NEBL	ENSG00000078114
100128511	NEBL-AS1	ENSG00000231920
105376444	LINC02643	ENSG00000230109
399726	MIR1915HG	ENSG00000204682
100302129	MIR1915	ENSG00000222071
387640	SKIDA1	ENSG00000180592
8028	MLLT10	ENSG00000078403
64215	DNAJC1	ENSG00000136770
340900	EBLN1	ENSG00000223601
100532731	COMMD3-BMI1	ENSG00000269897
23412	COMMD3	ENSG00000148444
648	BMI1	ENSG00000168283
9576	SPAG6	ENSG00000077327
5305	PIP4K2A	ENSG00000150867
219681	ARMC3	ENSG00000165309
22921	MSRB2	ENSG00000148450
256297	PTF1A	ENSG00000168267
256815	C10orf67	ENSG00000179133
105376453	C10orf67-AS1	ENSG00000224215
220213	OTUD1	ENSG00000165312
56243	KIAA1217	ENSG00000120549
693188	MIR603	ENSG00000207930
57584	ARHGAP21	ENSG00000107863
56952	PRTFDC1	ENSG00000099256
79896	THNSL1	ENSG00000185875
219670	ENKUR	ENSG00000151023
101929025	LINC01516	ENSG00000231422
100128811	GPR158-AS1	ENSG00000233642
57512	GPR158	ENSG00000151025
101929052	LINC00836	ENSG00000280809
101929073	LOC101929073	ENSG00000226304
53904	MYO3A	ENSG00000095777
2572	GAD2	ENSG00000136750
54518	APBB1IP	ENSG00000077420
645528	FAM238A	ENSG00000290444
23590	PDSS1	ENSG00000148459
10006	ABI1	ENSG00000136754
387644	FAM238C	ENSG00000290706
22852	ANKRD26	ENSG00000107890
10730	YME1L1	ENSG00000136758
84930	MASTL	ENSG00000120539
91452	ACBD5	ENSG00000107897
387646	LRRC37A6P	ENSG00000230445
374308	PTCHD3	ENSG00000182077
22931	RAB18	ENSG00000099246
283078	MKX	ENSG00000150051
55130	ODAD2	ENSG00000169126
143098	MPP7	ENSG00000150054
102465880	MIR8086	ENSG00000275036
105376468	LINC02652	ENSG00000237128
51322	WAC	ENSG00000095787
25805	BAMBI	ENSG00000095739
100507605	LINC00837	ENSG00000235824
283080	C10orf126	ENSG00000232624
84569	LYZL1	ENSG00000120563
102724316	SVIL-AS1	ENSG00000291093
6840	SVIL	ENSG00000197321
693189	MIR604	ENSG00000207612
100126327	MIR938	ENSG00000216035
107984172	LOC107984172	ENSG00000289386
57608	JCAD	ENSG00000165757
55149	MTPAP	ENSG00000107951
102466227	MIR7162	ENSG00000284277
1326	MAP3K8	ENSG00000107968
105376478	LOC105376478	ENSG00000287420
105376479	LOC105376479	ENSG00000285630
119180	LYZL2	ENSG00000151033
105376480	LINC02644	ENSG00000230720
220929	ZNF438	ENSG00000183621
220930	ZEB1-AS1	ENSG00000237036
6935	ZEB1	ENSG00000148516
100505502	LOC100505502	ENSG00000285781
101929951	MACORIS	ENSG00000237797
94134	ARHGAP12	ENSG00000165322
3799	KIF5B	ENSG00000170759
80314	EPC1	ENSG00000120616
102031319	EPC1-AS1	ENSG00000229327
79741	CCDC7	ENSG00000216937
3688	ITGB1	ENSG00000150093
101929475	ITGB1-DT	ENSG00000229656
8829	NRP1	ENSG00000099250
100505583	LINC00838	ENSG00000261683
56288	PARD3	ENSG00000148498
100505601	PARD3-DT	ENSG00000226386
8453	CUL2	ENSG00000108094
100500890	MIR3611	ENSG00000266228
1390	CREM	ENSG00000095794
219771	CCNY	ENSG00000108100
219770	GJD4	ENSG00000177291
8325	FZD8	ENSG00000177283
100616500	MIR4683	ENSG00000284265
102578074	PCAT5	ENSG00000280719
91074	ANKRD30A	ENSG00000148513
101929520	LINC00993	ENSG00000290801
57209	ZNF248	ENSG00000198105
219749	ZNF25	ENSG00000175395
7581	ZNF33A	ENSG00000189180
7587	ZNF37A	ENSG00000075407
158160	HSD17B7P2	ENSG00000290439
285961	SEPTIN7P9	ENSG00000291056
441666	LOC441666	ENSG00000291065
414194	CCNYL2	ENSG00000290445
84856	LINC00839	ENSG00000185904
100129482	ZNF37BP	ENSG00000234420
7582	ZNF33B	ENSG00000196693
105378268	LOC105378268	ENSG00000285884
101929397	LINC01518	ENSG00000233515
9790	BMS1	ENSG00000165733
101929445	LINC02623	ENSG00000234944
104266963	LINC01264	ENSG00000229630
100847014	MIR5100	ENSG00000263795
5979	RET	ENSG00000165731
55454	CSGALNACT2	ENSG00000169826
221002	RASGEF1A	ENSG00000198915
53828	FXYD4	ENSG00000150201
3185	HNRNPF	ENSG00000169813
109616985	SNORD3J	ENSG00000221400
642819	ZNF487	ENSG00000243660
8187	ZNF239	ENSG00000196793
220992	ZNF485	ENSG00000198298
414201	ZNF32-AS3	ENSG00000223910
7580	ZNF32	ENSG00000169740
414197	ZNF32-AS1	ENSG00000226245
414208	ZNF32-AS2	ENSG00000230565
102724264	LINC02658	ENSG00000234973
414260	LINC00619	ENSG00000226808
100506835	LINC00840	ENSG00000226808
6387	CXCL12	ENSG00000107562
100130539	LINC02881	ENSG00000277288
220980	TMEM72-AS1	ENSG00000224812
643236	TMEM72	ENSG00000187783
83937	RASSF4	ENSG00000107551
11067	DEPP1	ENSG00000165507
220979	ZNF22-AS1	ENSG00000165511
7570	ZNF22	ENSG00000165512
100422988	MIR3156-1	ENSG00000263476
79290	OR13A1	ENSG00000256574
240	ALOX5	ENSG00000012779
102724323	LOC102724323	ENSG00000231964
220972	MARCHF8	ENSG00000165406
93550	ZFAND4	ENSG00000172671
253725	WASHC2C	ENSG00000172661
643479	FAM25EP	ENSG00000290779
119016	AGAP4	ENSG00000188234
100287932	TIMM23	ENSG00000265354
109616974	SNORA74C-1	ENSG00000265733
8031	NCOA4	ENSG00000266412
4477	MSMB	ENSG00000263639
195977	ANTXRL	ENSG00000274209
728113	ANXA8L1	ENSG00000264230
643650	LINC00842	ENSG00000285294
728643	HNRNPA1P33	ENSG00000213412
5540	NPY4R	ENSG00000204174
9721	GPRIN2	ENSG00000204175
83849	SYT15	ENSG00000204176
414241	SHLD2P1	ENSG00000165874
414212	GLUD1P2	ENSG00000290875
399761	BMS1P1	ENSG00000291069
728798	FRMPD2B	ENSG00000150175
26095	PTPN20	ENSG00000204179
2662	GDF10	ENSG00000266524
2658	GDF2	ENSG00000263761
5949	RBP3	ENSG00000265203
118738	ZNF488	ENSG00000265763
653145	ANXA8	ENSG00000265190
100133093	FAM25G	ENSG00000189090
642517	AGAP9	ENSG00000204172
102724488	SYT15B	ENSG00000277758
100996758	NPY4R2	ENSG00000264717
644054	FAM25C	ENSG00000276430
414224	AGAP12P	ENSG00000290898
143162	FRMPD2	ENSG00000170324
5599	MAPK8	ENSG00000107643
58504	ARHGAP22	ENSG00000128805
57705	WDFY4	ENSG00000128815
474354	LRRC18	ENSG00000165383
100422895	MIR4294	ENSG00000264800
196740	VSTM4	ENSG00000165633
100506733	FAM170B-AS1	ENSG00000234736
170370	FAM170B	ENSG00000172538
170371	TMEM273	ENSG00000204161
118461	C10orf71	ENSG00000177354
644168	DRGX	ENSG00000165606
2074	ERCC6	ENSG00000225830
1103	CHAT	ENSG00000070748
6572	SLC18A3	ENSG00000187714
282966	C10orf53	ENSG00000178645
55753	OGDHL	ENSG00000197444
8505	PARG	ENSG00000227345
100652748	TIMM23B	ENSG00000204152
113218477	TIMM23B-AGAP6	ENSG00000178440
109617009	SNORA74C-2	ENSG00000288603
414189	AGAP6	ENSG00000204149
100421577	FAM21EP	ENSG00000290956
387680	WASHC2A	ENSG00000099290
56624	ASAH2	ENSG00000188611
259230	SGMS1	ENSG00000198964
653308	ASAH2B	ENSG00000204147
29974	A1CF	ENSG00000148584
5592	PRKG1	ENSG00000185532
102724719	LOC102724719	ENSG00000223502
693190	MIR605	ENSG00000207813
23283	CSTF2T	ENSG00000177613
22943	DKK1	ENSG00000107984
101928687	LNCAROD	ENSG00000231131
105378305	LOC105378305	ENSG00000231131
4153	MBL2	ENSG00000165471
65217	PCDH15	ENSG00000150275
105378311	LOC105378311	ENSG00000234173
100302192	MIR548F1	ENSG00000221594
11130	ZWINT	ENSG00000122952
100500834	MIR3924	ENSG00000264747
253430	IPMK	ENSG00000151151
55847	CISD1	ENSG00000122873
7321	UBE2D1	ENSG00000072401
7019	TFAM	ENSG00000108064
80114	BICC1	ENSG00000122870
102724768	LOC102724768	ENSG00000237949
84457	PHYHIPL	ENSG00000165443
220965	FAM13C	ENSG00000148541
105378318	LOC105378318	ENSG00000235140
220963	SLC16A9	ENSG00000165449
100507027	MRLN	ENSG00000227877
8030	CCDC6	ENSG00000108091
283025	LINC01553	ENSG00000235931
288	ANK3	ENSG00000151150
983	CDK1	ENSG00000170312
9886	RHOBTB1	ENSG00000072422
107984236	LOC107984236	ENSG00000289989
100507058	LINC00845	ENSG00000227244
219623	TMEM26	ENSG00000196932
219621	CABCOCO1	ENSG00000183346
84159	ARID5B	ENSG00000150347
219790	RTKN2	ENSG00000182010
283045	LOC283045	ENSG00000288011
22891	ZNF365	ENSG00000138311
84890	ADO	ENSG00000181915
1959	EGR2	ENSG00000122877
105378328	LOC105378328	ENSG00000224301
29982	NRBF2	ENSG00000148572
221037	JMJD1C	ENSG00000171988
100302150	MIR1296	ENSG00000221063
84989	JMJD1C-AS1	ENSG00000272767
221035	REEP3	ENSG00000165476
101928887	LINC02671	ENSG00000224714
29119	CTNNA3	ENSG00000183230
347731	LRRTM3	ENSG00000198739
102466814	MIR7151	ENSG00000276866
56521	DNAJC12	ENSG00000108176
23411	SIRT1	ENSG00000096717
26091	HERC4	ENSG00000148634
84665	MYPN	ENSG00000138347
220202	ATOH7	ENSG00000179774
64081	PBLD	ENSG00000108187
3189	HNRNPH3	ENSG00000096746
55680	RUFY2	ENSG00000204130
1763	DNA2	ENSG00000138346
8034	SLC25A16	ENSG00000122912
80312	TET1	ENSG00000138336
55749	CCAR1	ENSG00000060339
692211	SNORD98	ENSG00000283551
219736	STOX1	ENSG00000165730
79009	DDX50	ENSG00000107625
9188	DDX21	ENSG00000165732
26128	KIFBP	ENSG00000198954
5552	SRGN	ENSG00000122862
9559	VPS26A	ENSG00000122958
6832	SUPV3L1	ENSG00000156502
101928994	LOC101928994	ENSG00000229261
80201	HKDC1	ENSG00000156510
3098	HK1	ENSG00000156515
6865	TACR2	ENSG00000075073
23555	TSPAN15	ENSG00000099282
50674	NEUROG3	ENSG00000122859
101929021	LOC101929021	ENSG00000236154
219738	FAM241B	ENSG00000171224
1305	COL13A1	ENSG00000197467
55506	MACROH2A2	ENSG00000099284
84883	AIFM2	ENSG00000042286
219743	TYSND1	ENSG00000156521
56681	SAR1A	ENSG00000079332
5464	PPA1	ENSG00000180817
64106	NPFFR1	ENSG00000148734
55222	LRRC20	ENSG00000172731
1979	EIF4EBP2	ENSG00000148730
4838	NODAL	ENSG00000156574
27143	PALD1	ENSG00000107719
5551	PRF1	ENSG00000180644
140766	ADAMTS14	ENSG00000138316
219793	TBATA	ENSG00000166220
8879	SGPL1	ENSG00000166224
5092	PCBD1	ENSG00000166228
105378349	LINC02622	ENSG00000259267
219699	UNC5B	ENSG00000107731
728978	UNC5B-AS1	ENSG00000237512
55315	SLC29A3	ENSG00000198246
105378353	LOC105378353	ENSG00000289607
64072	CDH23	ENSG00000107736
102723377	CDH23-AS1	ENSG00000223817
105378355	LOC105378355	ENSG00000289362
414152	C10orf105	ENSG00000214688
64115	VSIR	ENSG00000107738
102465689	MIR7152	ENSG00000274824
5660	PSAP	ENSG00000197746
9469	CHST3	ENSG00000122863
9806	SPOCK2	ENSG00000107742
51008	ASCC1	ENSG00000138303
119504	ANAPC16	ENSG00000166295
54541	DDIT4	ENSG00000168209
54788	DNAJB12	ENSG00000148719
10367	MICU1	ENSG00000107745
90550	MCU	ENSG00000156026
100616286	MIR4676	ENSG00000266719
170392	OIT3	ENSG00000138315
84647	PLA2G12B	ENSG00000138308
5033	P4HA1	ENSG00000122884
25961	NUDT13	ENSG00000166321
109617000	SNORA11F	ENSG00000221164
11319	ECD	ENSG00000122882
317662	FAM149B1	ENSG00000138286
23234	DNAJC9	ENSG00000213551
414245	DNAJC9-AS1	ENSG00000227540
51021	MRPS16	ENSG00000182180
118491	CFAP70	ENSG00000156042
310	ANXA7	ENSG00000138279
118490	MSS51	ENSG00000166343
5532	PPP3CB	ENSG00000107758
101929145	PPP3CB-AS1	ENSG00000221817
159195	USP54	ENSG00000166348
58529	MYOZ1	ENSG00000177791
79933	SYNPO2L	ENSG00000166317
113939925	BMS1P4-AGAP5	ENSG00000242288
729092	AGAP5	ENSG00000172650
729096	BMS1P4	ENSG00000271816
2749	GLUD1P3	ENSG00000291043
9632	SEC24C	ENSG00000176986
170384	FUT11	ENSG00000196968
118487	CHCHD1	ENSG00000172586
23053	ZSWIM8	ENSG00000214655
100507331	ZSWIM8-AS1	ENSG00000272589
8509	NDST2	ENSG00000166507
818	CAMK2G	ENSG00000148660
5328	PLAU	ENSG00000122861
414236	C10orf55	ENSG00000222047
7414	VCL	ENSG00000035403
26985	AP3M1	ENSG00000185009
132	ADK	ENSG00000156110
23522	KAT6B	ENSG00000156650
338599	DUSP29	ENSG00000188716
51207	DUSP13	ENSG00000079393
142891	SAMD8	ENSG00000156671
7417	VDAC2	ENSG00000165637
118881	COMTD1	ENSG00000165644
84858	ZNF503	ENSG00000165655
253264	ZNF503-AS1	ENSG00000226051
100131213	ZNF503-AS2	ENSG00000237149
83938	LRMDA	ENSG00000148655
693191	MIR606	ENSG00000207583
3778	KCNMA1	ENSG00000156113
101929328	KCNMA1-AS1	ENSG00000236467
101929310	KCNMA1-AS2	ENSG00000225497
9231	DLG5	ENSG00000151208
11128	POLR3A	ENSG00000148606
6229	RPS24	ENSG00000138326
100132987	LINC00856	ENSG00000230417
414243	LINC00595	ENSG00000230417
283050	ZMIZ1-AS1	ENSG00000224596
57178	ZMIZ1	ENSG00000108175
10105	PPIF	ENSG00000108179
219654	ZCCHC24	ENSG00000165424
729815	LOC729815	ENSG00000235705
143244	EIF5AL1	ENSG00000253626
729238	SFTPA2	ENSG00000185303
653509	SFTPA1	ENSG00000122852
105378385	LINC02679	ENSG00000226676
101060691	NUTM2B-AS1	ENSG00000225484
729262	NUTM2B	ENSG00000188199
642361	LOC642361	ENSG00000272447
283008	NUTM2E	ENSG00000228570
8512	MBL1P	ENSG00000242600
6441	SFTPD	ENSG00000133661
80195	TMEM254	ENSG00000133678
219348	PLAC9	ENSG00000189129
311	ANXA11	ENSG00000122359
439990	LINC00857	ENSG00000237523
4143	MAT1A	ENSG00000151224
143241	DYDC1	ENSG00000170788
84332	DYDC2	ENSG00000133665
84293	PRXL2A	ENSG00000122378
81619	TSPAN14	ENSG00000108219
101929574	TSPAN14-AS1	ENSG00000226659
387694	SH2D4B	ENSG00000178217
105378386	LINC02655	ENSG00000231082
10718	NRG3	ENSG00000185737
101929590	NRG3-AS1	ENSG00000225738
105378397	LINC02650	ENSG00000233945
27069	GHITM	ENSG00000165678
642934	CERNA2	ENSG00000285972
387695	GPR15LG	ENSG00000188373
92211	CDHR1	ENSG00000148600
340745	LRIT2	ENSG00000204033
26103	LRIT1	ENSG00000148602
5995	RGR	ENSG00000148604
170425	LINC00858	ENSG00000229404
54462	CCSER2	ENSG00000107771
101929624	LINC01519	ENSG00000237267
105378402	LOC105378402	ENSG00000287057
101929646	LINC02647	ENSG00000223993
101929662	LOC101929662	ENSG00000224504
101929684	LINC01520	ENSG00000230962
100507470	GRID1-AS1	ENSG00000234942
2894	GRID1	ENSG00000182771
442911	MIR346	ENSG00000199104
23063	WAPL	ENSG00000062650
94233	OPN4	ENSG00000122375
11155	LDB3	ENSG00000122367
657	BMPR1A	ENSG00000107779
79812	MMRN2	ENSG00000173269
6623	SNCG	ENSG00000173267
10974	ADIRF	ENSG00000148671
119385	AGAP11	ENSG00000271880
643161	FAM25A	ENSG00000188100
2746	GLUD1	ENSG00000148672
54537	SHLD2	ENSG00000122376
728118	NUTM2A	ENSG00000184923
728190	NUTM2A-AS1	ENSG00000223482
439994	LINC00863	ENSG00000224914
728130	NUTM2D	ENSG00000214562
728218	FAM245A	ENSG00000228055
100616296	MIR4678	ENSG00000283672
9562	MINPP1	ENSG00000107789
9060	PAPSS2	ENSG00000198682
84896	ATAD1	ENSG00000138138
142913	CFL1P1	ENSG00000290782
100144748	KLLN	ENSG00000227268
5728	PTEN	ENSG00000171862
55328	RNLS	ENSG00000184719
142910	LIPJ	ENSG00000204022
8513	LIPF	ENSG00000182333
643414	LIPK	ENSG00000204021
643418	LIPN	ENSG00000204020
340654	LIPM	ENSG00000173239
118932	ANKRD22	ENSG00000152766
57559	STAMBPL1	ENSG00000138134
100132116	ACTA2-AS1	ENSG00000180139
59	ACTA2	ENSG00000107796
355	FAS	ENSG00000026103
100616192	MIR4679-2	ENSG00000265375
100616128	MIR4679-1	ENSG00000283664
9023	CH25H	ENSG00000138135
3988	LIPA	ENSG00000107798
3433	IFIT2	ENSG00000119922
3437	IFIT3	ENSG00000119917
439996	IFIT1B	ENSG00000204010
3434	IFIT1	ENSG00000185745
24138	IFIT5	ENSG00000152778
387700	SLC16A12	ENSG00000152779
101926906	SLC16A12-AS1	ENSG00000234452
53354	PANK1	ENSG00000152782
406901	MIR107	ENSG00000198997
105378421	PANK1-AS1	ENSG00000232936
9585	KIF20B	ENSG00000138182
643529	LINC00865	ENSG00000232229
105378425	LINC01374	ENSG00000280560
101926924	LINC01375	ENSG00000226159
101926942	LINC02653	ENSG00000236373
3363	HTR7	ENSG00000148680
10556	RPP30	ENSG00000148688
27063	ANKRD1	ENSG00000148677
84333	PCGF5	ENSG00000180628
143279	HECTD2	ENSG00000165338
5507	PPP1R3C	ENSG00000119938
100507633	TNKS2-DT	ENSG00000228701
80351	TNKS2	ENSG00000107854
143282	FGFBP3	ENSG00000174721
9044	BTAF1	ENSG00000095564
22849	CPEB3	ENSG00000107864
54708	MARCHF5	ENSG00000198060
3416	IDE	ENSG00000119912
3832	KIF11	ENSG00000138160
3087	HHEX	ENSG00000152804
54536	EXOC6	ENSG00000138190
340665	CYP26C1	ENSG00000187553
1592	CYP26A1	ENSG00000095596
26509	MYOF	ENSG00000138119
55165	CEP55	ENSG00000138180
338557	FFAR4	ENSG00000186188
5950	RBP4	ENSG00000138207
5146	PDE6C	ENSG00000095464
118924	FRA10AC1	ENSG00000148690
9211	LGI1	ENSG00000108231
159371	SLC35G1	ENSG00000176273
266971	PIPSL	ENSG00000180764
51196	PLCE1	ENSG00000138193
101927049	PLCE1-AS2	ENSG00000232913
100128054	PLCE1-AS1	ENSG00000268894
64318	NOC3L	ENSG00000173145
23232	TBC1D12	ENSG00000108239
3070	HELLS	ENSG00000119969
1562	CYP2C18	ENSG00000108242
1557	CYP2C19	ENSG00000165841
1559	CYP2C9	ENSG00000138109
1558	CYP2C8	ENSG00000138115
142827	ACSM6	ENSG00000173124
9124	PDLIM1	ENSG00000107438
10580	SORBS1	ENSG00000095637
5832	ALDH18A1	ENSG00000059573
26123	TCTN3	ENSG00000119977
953	ENTPD1	ENSG00000138185
728558	ENTPD1-AS1	ENSG00000226688
387707	CC2D2B	ENSG00000188649
54619	CCNJ	ENSG00000107443
100422892	MIR3157	ENSG00000266407
9849	ZNF518A	ENSG00000177853
29760	BLNK	ENSG00000095585
1791	DNTT	ENSG00000107447
93377	OPALIN	ENSG00000197430
7093	TLL2	ENSG00000095587
56889	TM9SF3	ENSG00000077147
118788	PIK3AP1	ENSG00000155629
728658	RPL13AP5	ENSG00000236552
693192	MIR607	ENSG00000207976
84458	LCOR	ENSG00000196233
6585	SLIT1	ENSG00000187122
100505540	SLIT1-AS1	ENSG00000234855
100533184	ARHGAP19-SLIT1	ENSG00000269891
112268065	LOC112268065	ENSG00000286683
84986	ARHGAP19	ENSG00000213390
10023	FRAT1	ENSG00000165879
23401	FRAT2	ENSG00000181274
23223	RRP12	ENSG00000052749
5223	PGAM1	ENSG00000171314
51013	EXOSC1	ENSG00000171311
84287	ZDHHC16	ENSG00000171307
64210	MMS19	ENSG00000155229
80019	UBTD1	ENSG00000165886
26287	ANKRD2	ENSG00000165887
112817	HOGA1	ENSG00000241935
414157	C10orf62	ENSG00000203942
118812	MORN4	ENSG00000171160
55361	PI4K2A	ENSG00000155252
60370	AVPI1	ENSG00000119986
83742	MARVELD1	ENSG00000155254
118813	ZFYVE27	ENSG00000155256
6425	SFRP5	ENSG00000120057
100505561	GOLGA7B-DT	ENSG00000227356
401647	GOLGA7B	ENSG00000155265
55118	CRTAC1	ENSG00000095713
27291	R3HCC1L	ENSG00000166024
84171	LOXL4	ENSG00000138131
84795	PYROXD2	ENSG00000119943
100302133	MIR1287	ENSG00000284415
3257	HPS1	ENSG00000107521
100616482	MIR4685	ENSG00000264610
101927278	HPS1-AS1	ENSG00000287261
60495	HPSE2	ENSG00000172987
102465253	MIR6507	ENSG00000274056
26507	CNNM1	ENSG00000119946
2805	GOT1	ENSG00000120053
101927324	LINC01475	ENSG00000257582
159296	NKX2-3	ENSG00000119919
81894	SLC25A28	ENSG00000155287
57089	ENTPD7	ENSG00000198018
1355	COX15	ENSG00000014919
51076	CUTC	ENSG00000119929
1244	ABCC2	ENSG00000023839
23268	DNMBP	ENSG00000107554
100188954	DNMBP-AS1	ENSG00000227695
1369	CPN1	ENSG00000120054
10613	ERLIN1	ENSG00000107566
1147	CHUK	ENSG00000213341
55280	CWF19L1	ENSG00000095485
677800	SNORA12	ENSG00000212464
282991	BLOC1S2	ENSG00000196072
9033	PKD2L1	ENSG00000107593
6319	SCD	ENSG00000099194
90271	OLMALINC	ENSG00000235823
7479	WNT8B	ENSG00000075290
25956	SEC31B	ENSG00000075826
4714	NDUFB8	ENSG00000166136
55662	HIF1AN	ENSG00000166135
5076	PAX2	ENSG00000075891
55719	SLF2	ENSG00000119906
57715	SEMA4G	ENSG00000095539
693193	MIR608	ENSG00000207551
84545	MRPL43	ENSG00000055950
56652	TWNK	ENSG00000107815
84445	LZTS2	ENSG00000107816
79955	PDZD7	ENSG00000186862
81855	SFXN3	ENSG00000107819
81621	KAZALD1	ENSG00000107821
100038246	TLX1NB	ENSG00000236311
3195	TLX1	ENSG00000107807
101927396	LINC01514	ENSG00000237579
10660	LBX1	ENSG00000138136
101927419	LINC02681	ENSG00000229649
105378453	LOC105378453	ENSG00000289441
8945	BTRC	ENSG00000166167
27343	POLL	ENSG00000166169
25911	DPCD	ENSG00000166171
100423033	MIR3158-2	ENSG00000283558
100422900	MIR3158-1	ENSG00000263436
6468	FBXW4	ENSG00000107829
2253	FGF8	ENSG00000107831
10360	NPM3	ENSG00000107833
10724	OGA	ENSG00000198408
30819	KCNIP2	ENSG00000120049
79591	ARMH3	ENSG00000120029
79803	HPS6	ENSG00000166189
8861	LDB1	ENSG00000198728
23082	PPRC1	ENSG00000148840
9221	NOLC1	ENSG00000166197
83401	ELOVL3	ENSG00000119915
5309	PITX3	ENSG00000107859
8729	GBF1	ENSG00000107862
4791	NFKB2	ENSG00000077150
5662	PSD	ENSG00000059915
79176	FBXL15	ENSG00000107872
79004	CUEDC2	ENSG00000107874
574447	MIR146B	ENSG00000202569
100505761	C10orf95-AS1	ENSG00000269609
79946	C10orf95	ENSG00000120055
79847	MFSD13A	ENSG00000138111
10121	ACTR1A	ENSG00000138107
51684	SUFU	ENSG00000107882
81603	TRIM8	ENSG00000171206
403	ARL3	ENSG00000138175
118980	SFXN2	ENSG00000156398
54838	WBP1L	ENSG00000166272
1586	CYP17A1	ENSG00000148795
102724307	CYP17A1-AS1	ENSG00000166272
119032	BORCS7	ENSG00000166275
57412	AS3MT	ENSG00000214435
107984265	LOC107984265	ENSG00000286575
54805	CNNM2	ENSG00000148842
22978	NT5C2	ENSG00000076685
729020	RPEL1	ENSG00000235376
9118	INA	ENSG00000148798
84108	PCGF6	ENSG00000156374
6877	TAF5	ENSG00000148835
84833	ATP5MK	ENSG00000173915
100302174	MIR1307	ENSG00000283867
22984	PDCD11	ENSG00000148843
51063	CALHM2	ENSG00000138172
255022	CALHM1	ENSG00000185933
119395	CALHM3	ENSG00000183128
102724341	NEURL1-AS1	ENSG00000235470
9148	NEURL1	ENSG00000107954
9644	SH3PXD2A	ENSG00000107957
100505839	SH3PXD2A-AS1	ENSG00000280693
79991	STN1	ENSG00000107960
9748	SLK	ENSG00000065613
1308	COL17A1	ENSG00000065618
100126326	MIR936	ENSG00000283788
119392	SFR1	ENSG00000156384
80217	CFAP43	ENSG00000197748
693194	MIR609	ENSG00000208033
9446	GSTO1	ENSG00000148834
119391	GSTO2	ENSG00000065621
100616323	MIR4482	ENSG00000266852
85450	ITPRIP	ENSG00000148841
159686	CFAP58	ENSG00000120051
100505869	CFAP58-DT	ENSG00000231233
101927523	LINC02620	ENSG00000225768
105378464	LOC105378464	ENSG00000237761
22986	SORCS3	ENSG00000156395
100505890	SORCS3-AS1	ENSG00000226387
105378470	LINC02624	ENSG00000229775
114815	SORCS1	ENSG00000108018
105378473	LOC105378473	ENSG00000287047
103695365	LINC01435	ENSG00000229981
7511	XPNPEP1	ENSG00000108039
100505933	ADD3-AS1	ENSG00000203876
120	ADD3	ENSG00000148700
4601	MXI1	ENSG00000119950
10285	SMNDC1	ENSG00000119953
1847	DUSP5	ENSG00000138166
9126	SMC3	ENSG00000108055
282996	RBM20	ENSG00000203867
27250	PDCD4	ENSG00000150593
100616113	MIR4680	ENSG00000284482
92482	BBIP1	ENSG00000214413
8036	SHOC2	ENSG00000108061
644511	RPL13AP6	ENSG00000234118
100313921	MIR548E	ENSG00000221214
150	ADRA2A	ENSG00000150594
